,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2122,Sevilla,Jesús Corona,MEX,"FW,DF",28,1993,12.9,466,603,77.3,7149,1472,250,284,88.0,160,198,80.8,31,67,46.3,4,3.1,2.1,0.9,26,23,16,6,54
ESP-La Liga,2122,Sevilla,Jesús Navas,ESP,DF,35,1985,19.8,1095,1413,77.5,19200,6116,548,605,90.6,387,494,78.3,134,244,54.9,3,4.6,3.4,-1.6,35,68,51,23,117
ESP-La Liga,2122,Sevilla,Joan Jordán,ESP,MF,27,1994,27.9,1601,1833,87.3,29338,7166,698,766,91.1,658,725,90.8,199,254,78.3,1,1.6,2.1,-0.6,24,158,19,2,170
ESP-La Liga,2122,Sevilla,Juanlu Sánchez,ESP,MF,17,2003,0.1,2,4,50.0,58,7,0,1,0.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Sevilla,Jules Koundé,FRA,DF,22,1998,30.4,1894,2153,88.0,34950,12876,758,821,92.3,887,955,92.9,218,319,68.3,1,2.3,2.2,-1.3,17,121,13,5,168
ESP-La Liga,2122,Sevilla,Karim Rekik,NED,DF,26,1994,12.2,693,777,89.2,11834,3731,294,316,93.0,349,376,92.8,39,62,62.9,2,0.4,0.5,1.6,5,33,5,1,30
ESP-La Liga,2122,Sevilla,Lucas Ocampos,ARG,FW,27,1994,23.6,656,864,75.9,10650,2399,350,393,89.1,241,304,79.3,51,106,48.1,4,1.9,2.5,2.1,18,31,18,6,80
ESP-La Liga,2122,Sevilla,Ludwig Augustinsson,SWE,"DF,FW",27,1994,8.8,437,551,79.3,6682,2082,247,269,91.8,148,175,84.6,29,79,36.7,1,0.8,0.6,0.2,9,16,8,6,19
ESP-La Liga,2122,Sevilla,Luismi,ESP,"FW,MF",20,2001,0.1,3,7,42.9,42,33,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,1,0,1
ESP-La Liga,2122,Sevilla,Marcos Acuña,ARG,DF,29,1991,25.1,1543,1963,78.6,29328,10206,662,722,91.7,640,767,83.4,219,392,55.9,3,2.9,4.1,0.1,43,115,43,27,131
ESP-La Liga,2122,Sevilla,Marko Dmitrović,SRB,GK,29,1992,6.0,186,224,83.0,4797,2735,31,31,100.0,111,111,100.0,43,81,53.1,0,0.0,0.0,0.0,0,3,0,0,0
ESP-La Liga,2122,Sevilla,Munir El Haddadi,MAR,"FW,MF",25,1995,5.3,102,133,76.7,1521,317,56,63,88.9,34,44,77.3,5,8,62.5,0,0.6,0.4,-0.6,7,4,6,2,15
ESP-La Liga,2122,Sevilla,Nemanja Gudelj,SRB,"DF,MF",29,1991,11.6,602,675,89.2,10848,3055,235,254,92.5,308,331,93.1,47,68,69.1,0,0.1,0.2,-0.1,2,27,0,0,20
ESP-La Liga,2122,Sevilla,Oussama Idrissi,MAR,"MF,FW",25,1996,1.4,39,51,76.5,671,73,17,21,81.0,18,23,78.3,3,3,100.0,0,0.1,0.1,-0.1,1,0,1,0,5
ESP-La Liga,2122,Sevilla,Papu Gómez,ARG,"FW,MF",33,1988,19.8,832,971,85.7,14139,3348,429,460,93.3,295,340,86.8,84,129,65.1,1,1.9,2.9,-0.9,23,72,28,12,105
ESP-La Liga,2122,Sevilla,Pedro Ortiz,ESP,MF,20,2000,0.1,14,14,100.0,266,72,7,7,100.0,5,5,100.0,2,2,100.0,0,0.5,0.3,-0.5,1,2,1,0,5
ESP-La Liga,2122,Sevilla,Rafa Mir,ESP,FW,24,1997,20.1,234,353,66.3,3392,400,142,188,75.5,74,111,66.7,9,16,56.3,0,0.3,0.4,-0.3,7,12,5,2,16
ESP-La Liga,2122,Sevilla,Suso,ESP,FW,27,1993,4.3,140,184,76.1,2081,460,76,86,88.4,52,66,78.8,5,17,29.4,1,0.2,0.5,0.8,4,7,10,2,18
ESP-La Liga,2122,Sevilla,Thomas Delaney,DEN,MF,29,1991,17.2,619,810,76.4,10807,2947,277,326,85.0,256,313,81.8,65,122,53.3,1,0.8,0.9,0.2,10,52,7,1,64
ESP-La Liga,2122,Sevilla,Valentino Scotta,ESP,DF,19,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Sevilla,Yassine Bounou,MAR,GK,30,1991,31.0,819,1072,76.4,23163,13690,114,114,100.0,437,444,98.4,267,510,52.4,2,0.6,0.0,1.4,2,10,0,0,0
ESP-La Liga,2122,Sevilla,Youssef En-Nesyri,MAR,FW,24,1997,14.2,122,191,63.9,1764,263,69,97,71.1,34,54,63.0,9,16,56.3,1,1.2,0.7,-0.2,6,7,3,0,14
ESP-La Liga,2122,Sevilla,Érik Lamela,ARG,"FW,MF",29,1992,11.3,410,487,84.2,5862,1242,231,261,88.5,132,149,88.6,22,27,81.5,2,1.7,1.8,0.3,21,25,14,0,62
ESP-La Liga,2122,Sevilla,Óliver Torres,ESP,"MF,FW",26,1994,11.2,523,656,79.7,9467,2636,259,291,89.0,168,202,83.2,81,128,63.3,3,1.4,1.7,1.6,12,67,11,4,76
ESP-La Liga,2122,Sevilla,Óscar Rodríguez Arnaiz,ESP,"FW,MF",23,1998,4.6,168,214,78.5,2815,717,95,108,88.0,49,62,79.0,20,33,60.6,0,0.8,0.7,-0.8,5,13,4,2,22
ESP-La Liga,2122,Valencia,Bryan Gil,ESP,"MF,FW",20,2001,8.4,156,244,63.9,2193,794,92,105,87.6,38,79,48.1,13,37,35.1,1,1.5,1.2,-0.5,10,13,12,3,26
ESP-La Liga,2122,Valencia,Carlos Soler,ESP,MF,24,1997,27.5,659,982,67.1,11941,4070,295,343,86.0,226,312,72.4,103,249,41.4,5,4.0,4.4,1.0,53,71,28,4,101
ESP-La Liga,2122,Valencia,Cristhian Mosquera,ESP,DF,17,2004,2.4,65,76,85.5,1290,346,21,23,91.3,34,40,85.0,9,12,75.0,0,0.0,0.0,0.0,0,9,0,0,7
ESP-La Liga,2122,Valencia,Cristiano Piccini,ITA,DF,28,1992,3.6,95,141,67.4,2044,1073,34,42,81.0,39,49,79.6,20,44,45.5,0,0.1,0.3,-0.1,2,7,3,3,14
ESP-La Liga,2122,Valencia,Daniel Wass,DEN,MF,32,1989,17.6,534,689,77.5,9173,2752,208,241,86.3,232,283,82.0,53,109,48.6,1,0.6,0.7,0.4,14,63,7,0,77
ESP-La Liga,2122,Valencia,Denis Cheryshev,RUS,"MF,FW",30,1990,6.3,104,171,60.8,1671,410,52,69,75.4,39,59,66.1,8,21,38.1,1,0.4,0.8,0.6,3,7,6,0,19
ESP-La Liga,2122,Valencia,Dimitri Foulquier,FRA,DF,28,1993,26.0,702,1014,69.2,12016,5268,343,397,86.4,283,392,72.2,60,155,38.7,1,0.6,0.7,0.4,11,68,12,7,80
ESP-La Liga,2122,Valencia,Eray Cömert,SUI,DF,23,1998,4.5,169,201,84.1,3630,1367,45,49,91.8,97,103,94.2,25,44,56.8,0,0.0,0.0,0.0,1,13,0,0,15
ESP-La Liga,2122,Valencia,Gabriel Paulista,BRA,DF,30,1990,17.7,495,639,77.5,10957,4270,135,161,83.9,260,308,84.4,97,154,63.0,1,0.2,0.1,0.8,4,33,2,0,35
ESP-La Liga,2122,Valencia,Giorgi Mamardashvili,GEO,GK,20,2000,18.0,281,498,56.4,10131,8320,36,38,94.7,105,110,95.5,138,345,40.0,0,0.0,0.0,0.0,0,8,0,0,0
ESP-La Liga,2122,Valencia,Gonçalo Guedes,POR,"FW,MF",24,1996,29.0,563,878,64.1,9510,3315,284,370,76.8,181,275,65.8,65,130,50.0,6,4.0,4.8,2.0,43,52,52,15,120
ESP-La Liga,2122,Valencia,Hugo Duro,ESP,"FW,MF",21,1999,20.4,271,391,69.3,3247,671,149,210,71.0,73,96,76.0,7,15,46.7,1,0.7,0.9,0.3,14,12,3,0,21
ESP-La Liga,2122,Valencia,Hugo Guillamón,ESP,"MF,DF",21,2000,26.2,890,1112,80.0,17589,5544,343,410,83.7,364,427,85.2,148,216,68.5,0,0.4,0.7,-0.4,13,113,16,1,139
ESP-La Liga,2122,Valencia,Hélder Costa,ANG,"MF,FW",27,1994,12.4,191,302,63.2,2872,833,107,146,73.3,68,97,70.1,8,26,30.8,1,1.8,2.2,-0.8,17,17,16,8,34
ESP-La Liga,2122,Valencia,Ilaix Moriba,GUI,MF,18,2003,9.1,216,285,75.8,3312,923,119,144,82.6,69,85,81.2,16,31,51.6,0,0.2,0.3,-0.2,2,30,7,1,34
ESP-La Liga,2122,Valencia,Jason,ESP,"MF,DF",27,1994,0.8,23,30,76.7,458,189,10,10,100.0,8,11,72.7,5,8,62.5,0,0.2,0.4,-0.2,3,4,2,1,4
ESP-La Liga,2122,Valencia,Jasper Cillessen,NED,GK,32,1989,16.2,299,447,66.9,10204,8337,41,42,97.6,108,110,98.2,148,291,50.9,1,0.0,0.0,1.0,1,9,0,0,0
ESP-La Liga,2122,Valencia,Jaume Doménech,ESP,GK,30,1990,3.8,65,107,60.7,2437,2056,6,6,100.0,18,19,94.7,41,82,50.0,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2122,Valencia,Jesus Vazquez,ESP,DF,18,2003,9.0,249,348,71.6,3387,1337,149,169,88.2,81,118,68.6,10,21,47.6,0,0.2,0.7,-0.2,6,14,5,2,21
ESP-La Liga,2122,Valencia,José Luis Gayà,ESP,DF,26,1995,20.8,650,903,72.0,11938,4642,282,326,86.5,281,360,78.1,78,176,44.3,4,2.6,2.5,1.4,23,38,31,18,67
ESP-La Liga,2122,Valencia,Koba Koindredi,FRA,MF,19,2001,2.0,30,47,63.8,564,183,14,16,87.5,14,19,73.7,2,6,33.3,0,0.1,0.1,-0.1,2,3,3,0,5
ESP-La Liga,2122,Valencia,Manu Vallejo,ESP,"FW,MF",24,1997,1.1,23,39,59.0,326,117,10,15,66.7,6,10,60.0,3,7,42.9,0,0.1,0.2,-0.1,1,2,1,1,1
ESP-La Liga,2122,Valencia,Marcos André,BRA,"FW,MF",24,1996,10.8,122,184,66.3,1764,430,63,81,77.8,46,65,70.8,6,14,42.9,3,2.6,1.2,0.4,13,12,6,0,20
ESP-La Liga,2122,Valencia,Mario Dominguez,ESP,FW,17,2004,0.3,2,3,66.7,25,2,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Valencia,Maxi Gómez,URU,FW,24,1996,21.7,254,411,61.8,3630,715,152,226,67.3,72,107,67.3,15,30,50.0,1,1.9,1.4,-0.9,18,20,11,2,32
ESP-La Liga,2122,Valencia,Mouctar Diakhaby,GUI,DF,24,1996,21.6,540,726,74.4,11887,4496,146,186,78.5,293,338,86.7,95,189,50.3,1,0.2,0.3,0.8,4,51,2,1,51
ESP-La Liga,2122,Valencia,Omar Alderete,PAR,DF,24,1996,26.7,580,961,60.4,13798,6805,153,200,76.5,276,378,73.0,141,350,40.3,0,0.1,0.5,-0.1,4,78,7,0,89
ESP-La Liga,2122,Valencia,Ruben Lendinez,ESP,DF,18,2003,1.5,40,50,80.0,773,260,11,13,84.6,21,24,87.5,6,11,54.5,0,0.0,0.0,0.0,0,6,0,0,7
ESP-La Liga,2122,Valencia,Rubén Sobrino,ESP,MF,29,1992,0.2,1,1,100.0,16,1,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Valencia,Thierry Correia,POR,DF,22,1999,15.7,453,658,68.8,8138,3515,211,242,87.2,177,254,69.7,55,113,48.7,1,1.1,0.7,-0.1,8,43,12,2,53
ESP-La Liga,2122,Valencia,Toni Lato,ESP,DF,23,1997,6.6,230,314,73.2,4097,1497,125,142,88.0,77,111,69.4,24,46,52.2,1,0.5,0.2,0.5,3,21,3,1,29
ESP-La Liga,2122,Valencia,Uroš Račić,SRB,MF,23,1998,13.4,370,506,73.1,7371,1885,138,177,78.0,140,170,82.4,76,120,63.3,0,0.4,0.5,-0.4,5,55,2,2,55
ESP-La Liga,2122,Valencia,Yellu Santiago,ESP,MF,17,2004,0.9,28,35,80.0,432,139,12,15,80.0,10,12,83.3,3,5,60.0,0,0.0,0.0,0.0,0,1,0,0,2
ESP-La Liga,2122,Valencia,Yunus Musah,USA,"MF,FW",18,2002,14.0,277,384,72.1,4619,1161,135,166,81.3,98,129,76.0,28,41,68.3,0,1.2,1.2,-1.2,10,26,7,3,44
ESP-La Liga,2122,Villarreal,Alberto Moreno,ESP,"MF,DF",29,1992,13.6,493,617,79.9,7664,1984,259,285,90.9,190,222,85.6,26,55,47.3,2,1.9,2.8,0.1,16,31,21,7,53
ESP-La Liga,2122,Villarreal,Alfonso Pedraza,ESP,DF,25,1996,18.9,723,1012,71.4,10835,3698,415,480,86.5,229,318,72.0,51,116,44.0,4,5.2,4.4,-1.2,24,40,23,11,64
ESP-La Liga,2122,Villarreal,Arnaut Danjuma,NED,FW,24,1997,16.4,278,380,73.2,3576,635,195,227,85.9,53,82,64.6,12,25,48.0,3,2.2,1.5,0.8,15,4,14,4,27
ESP-La Liga,2122,Villarreal,Aïssa Mandi,ALG,DF,29,1991,15.3,920,990,92.9,17568,6054,331,353,93.8,479,499,96.0,100,117,85.5,0,0.1,0.1,-0.1,1,30,1,0,54
ESP-La Liga,2122,Villarreal,Boulaye Dia,SEN,FW,24,1996,14.1,189,253,74.7,2470,375,108,135,80.0,60,76,78.9,5,7,71.4,5,2.4,1.5,2.6,17,5,4,0,16
ESP-La Liga,2122,Villarreal,Carlo,ESP,MF,20,2001,0.1,4,4,100.0,69,23,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,2
ESP-La Liga,2122,Villarreal,Dani Raba,ESP,"MF,FW",25,1995,1.0,29,48,60.4,531,122,13,18,72.2,7,13,53.8,6,13,46.2,0,0.3,0.3,-0.3,4,1,2,0,5
ESP-La Liga,2122,Villarreal,Daniel Parejo,ESP,MF,32,1989,30.0,1799,2149,83.7,33329,11522,773,836,92.5,729,812,89.8,254,384,66.1,10,6.9,7.6,3.1,66,252,44,8,256
ESP-La Liga,2122,Villarreal,Francis Coquelin,FRA,MF,30,1991,9.2,408,480,85.0,5874,1416,230,256,89.8,129,141,91.5,19,29,65.5,1,0.8,1.2,0.2,10,43,9,0,56
ESP-La Liga,2122,Villarreal,Gerard Moreno,ESP,FW,29,1992,13.2,309,453,68.2,5319,1530,156,207,75.4,97,126,77.0,41,61,67.2,3,4.9,3.7,-1.9,30,38,20,4,67
ESP-La Liga,2122,Villarreal,Gerónimo Rulli,ARG,GK,29,1992,32.0,1051,1288,81.6,26543,16729,216,219,98.6,572,581,98.5,259,482,53.7,0,0.0,0.1,0.0,0,15,2,0,2
ESP-La Liga,2122,Villarreal,Giovani Lo Celso,ARG,"FW,MF",25,1996,11.0,434,534,81.3,6794,1853,220,253,87.0,147,163,90.2,37,51,72.5,1,2.4,2.4,-1.4,17,50,23,1,68
ESP-La Liga,2122,Villarreal,Juan Foyth,ARG,DF,23,1998,21.4,982,1178,83.4,16074,6119,491,546,89.9,410,486,84.4,68,100,68.0,1,1.1,0.9,-0.1,10,78,11,1,91
ESP-La Liga,2122,Villarreal,Manu Trigueros,ESP,"MF,FW",29,1991,24.2,965,1224,78.8,15320,4952,481,543,88.6,365,440,83.0,77,140,55.0,4,2.6,3.3,1.4,23,128,32,2,185
ESP-La Liga,2122,Villarreal,Mario Gaspar,ESP,DF,30,1990,6.9,295,370,79.7,4777,1922,159,176,90.3,111,132,84.1,20,43,46.5,0,0.6,0.9,-0.6,5,20,5,2,22
ESP-La Liga,2122,Villarreal,Moi Gómez,ESP,"MF,FW",27,1994,14.3,474,596,79.5,7442,1880,266,287,92.7,163,208,78.4,35,59,59.3,2,2.7,2.5,-0.7,19,38,20,6,71
ESP-La Liga,2122,Villarreal,Nicolas Jackson,SEN,"FW,MF",20,2001,1.8,38,51,74.5,420,89,24,28,85.7,8,11,72.7,1,2,50.0,0,0.5,0.4,-0.5,3,2,1,0,4
ESP-La Liga,2122,Villarreal,Nikita Iosifov,RUS,MF,20,2001,0.0,2,4,50.0,24,0,1,1,100.0,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Villarreal,Paco Alcácer,ESP,FW,27,1993,8.7,123,175,70.3,1444,197,73,99,73.7,25,33,75.8,5,8,62.5,3,1.6,1.2,1.4,7,4,5,0,10
ESP-La Liga,2122,Villarreal,Pau Torres,ESP,DF,24,1997,31.7,1700,1991,85.4,33767,11933,560,615,91.1,920,998,92.2,200,330,60.6,1,1.5,1.5,-0.5,9,159,6,0,162
ESP-La Liga,2122,Villarreal,Pervis Estupiñán,ECU,DF,23,1998,17.5,820,1061,77.3,12658,4284,426,481,88.6,315,402,78.4,45,84,53.6,1,2.5,2.1,-1.5,13,45,29,10,70
ESP-La Liga,2122,Villarreal,Raúl Albiol,ESP,DF,35,1985,27.4,1339,1560,85.8,28053,9682,355,392,90.6,780,850,91.8,186,277,67.1,0,0.1,0.2,-0.1,4,63,1,0,90
ESP-La Liga,2122,Villarreal,Rubén Peña,ESP,"MF,FW",30,1991,1.5,38,52,73.1,563,252,24,29,82.8,10,13,76.9,3,5,60.0,0,1.1,0.7,-1.1,2,3,3,2,3
ESP-La Liga,2122,Villarreal,Samuel Chukwueze,NGA,"MF,FW",22,1999,14.8,337,465,72.5,5076,1033,189,236,80.1,121,152,79.6,17,33,51.5,3,4.6,4.1,-1.6,29,11,27,1,41
ESP-La Liga,2122,Villarreal,Serge Aurier,CIV,DF,28,1992,11.2,623,742,84.0,10097,3419,309,346,89.3,266,306,86.9,32,48,66.7,1,1.4,1.0,-0.4,6,35,11,4,59
ESP-La Liga,2122,Villarreal,Sergio Asenjo,ESP,GK,32,1989,6.0,185,228,81.1,4206,2778,43,43,100.0,103,104,99.0,37,76,48.7,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2122,Villarreal,Vicente Iborra,ESP,MF,33,1988,11.5,545,636,85.7,8971,2317,263,294,89.5,236,260,90.8,34,53,64.2,1,0.4,0.7,0.6,2,41,1,0,48
ESP-La Liga,2122,Villarreal,Yeremi Pino,ESP,"MF,FW",18,2002,18.6,409,530,77.2,5445,1210,239,287,83.3,131,154,85.1,13,21,61.9,4,3.5,2.7,0.5,26,9,23,2,38
ESP-La Liga,2122,Villarreal,Étienne Capoue,FRA,MF,33,1988,25.4,1167,1330,87.7,19093,5195,567,616,92.0,476,522,91.2,86,124,69.4,1,0.5,2.1,0.5,5,131,10,1,134
